b1	b2	bw1	bw2	e1	e2	ew1	ew2	first1	first2	gid1	gid2	id1	id2	len1	len2	matches	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
884	926	172	192	1585	1452	300	290	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms366	Sham19Y0018197-ara1.ms37	1585	1514	499	وقال ابو عبيد- في حديثه عليه السلام----- ان المرء المسلم ما لم يغش------ يخشع لها اذا ذكرت وتغري به لءام الناس كالياسر الفالج ينتظر فوزة من قداحه او داعي الله فما عند الله خير للابرار قال ابو عبيدة والاصمعي وابو عمرو وغيرهم دخل كلام بعضهم في بعض قالوا قوله الياسر من الميسر الميسر وهو القمار الذي كان اهل الجاهلية يفعلونه حتي نزل القران بالنهي عنه في قوله تعالي انما الخمر والميسر والانصاب والازلام رجس من عمل الشيطان فاجتنبوه الاية وكان امر الميسر انهم كانوا يشترون جزورا فينحرونها ثم يجزونها اجزاء وقد اختلفوا في عدد الاجزاء فقال ابو عمرو علي عشرة اجزاء وقال الاصمعي علي ثمانية وعشرين جزءا ولم يعرف ابو عبيدة لها عددا ثم يسهمون عليها بعشرة قداح لسبعة منها انصباء وهي الفذ والتوام والرقيب------- والناقس والحلس والمسبل	وقال ابو عبيدة في حديث- علي رضي الله عنه ان المرء المسلم ما لم يغش دناءة يخشع لها اذا ذكرت وتغري به لءام الناس كالياسر الفالج ينتظر فوزة من قداحه او داعي الله فما عند الله خير للابرار قال ابو عبيد------------------------------------------------------------ الياسر من المي-------سر وهو القمار الذي كان اهل الجاهلية يفعلونه حتي نزل القران بالنهي عنه------------------------------------------------------------------------------------- وكان امر الميسر انهم------ يشترون جزورا فينحرونها ثم يجزونها اجزاء وقد اختلفوا في عدد الاجزاء فقال ابو عمرو علي عشرة اجزاء وقال الاصمعي علي ثمانية وعشرين جزءا ----------------------------ثم يسهمون عليها بعشرة قداح لسبعة منها انصباء وهي الفذ والتوام والرقيب والحلس والناقس -------والمسبل	900.5	366	37	300	300	1922403155451140833	-2757807201430349951	406	720	69.30555725097656	86	Shia003895Vols-ara1	Sham19Y0018197-ara1
4	453	1	94	322	710	65	146	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms366	Sham19Y0018197-ara1.ms40	1585	1515	216	ساءر الناس من الغنا والفقر------------- ولكنه عندي انما اراد فقر يوم القيامة يقول ليعد ليوم فقره وفاقته عملا صالحا ينتفع به في يوم القيامة وانما هذا منه علي وجه الوع--ظ والنصيحة له كقولك من احب ان يصحبني ويكون معي فعليه بتقوي الله واجتناب معاصيه فانه لا يكون لي صاحبا الا من كانت له هذه حالة ليس للحديث وجه -غير هذا عذب وقال ابو عبيد -------------	ساءر الناس من الغني والفقر قال ابو عبيد ولكنه عندي انها اراد فقر يوم القي--------------------------------------------------------------امة وانما هذا---- علي وجه التغليظ والنصيحة له كقولك من احب ان يصحبني ويكون معي فعليه بتقوي الله واجتناب معاصيه فانه لا يكون لي صاحبا الا من كانت--- هذ--------------------ه حاله هذا كله -قول ابي عبيد قال ابو محمد	378.0	366	40	300	300	1922403155451140833	-3594426251417464082	170	347	62.24783706665039	36	Shia003895Vols-ara1	Sham19Y0018197-ara1
1114	431	213	85	1305	627	253	126	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms367	Sham19Y0018197-ara1.ms38	1542	1530	173	يقول---- هو بين خيرتين ب اما صار الي ما يحب من الدن----يا فهو بمنزلة المعلي وغيره من القداح التي لها حظوظ ----------او بمنزلة التي لا حظوظ لها يعني الموت فيحرم ذلك في الدنيا وما عند الله خير له والفالج القامر	يقول علي هو بين خيرتين-- اما صار الي ما يحب من امر الدنيا فهو بمنزلة المعلي وغيره من القداح التي لها حظوظ واما مات فهو بمنزلة التي لا حظوظ لها----------- فيحرم ذلك في الدنيا فما عند الله خير له والفالج القامر	312.0	367	38	300	300	-8002067357706679324	-7804700505498949906	136	209	82.77511596679688	33	Shia003895Vols-ara1	Sham19Y0018197-ara1
63	1	10	0	498	406	97	80	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms367	Sham19Y0018197-ara1.ms38	1542	1530	402	ثم يجعلونها علي يدي رجل عدل عندهم يحيلها لهم باسم رجل رجل ثم يق-سمونها علي قدر ما تخرج لهم السهام فمن خرج سهمه من هذه السبعة التي لها انصباء اخذ من الاجزاء بحصة ذلك وان خرج له واحد من الثلاثة فقد اختلف الناس في هذا الموضع فقال بعضهم من خرجت باسمه لم ياخذ شيءا ولم يغرم ولكن يعاد الثانية ولا يكون له نصيب ويكون لغوا وقال بعضهم بل يصير ثمن هذه الجزور كله علي اصحاب هءلاء الثلاثة فيكونون مقمورين وياخذ اصحاب السبعة انصباءهم علي ما خرج لهم	ثم يجعلونها علي يدي---- عدل عندهم يجيلها لهم باسم ----رجل ثم يقتسمونها علي قدر ما تخرج لهم السهام فمن خرج سهمه من---- السبعة---------------- اخذ من الاجزاء بحصة ذلك وان خرج--- واحد من الثلاثة فقد اختلف الناس في هذا الموضع فقال بعضهم من خرجت باسمه لم ياخذ شيءا ولم يغرم ولكن تعاد الثانية ولا يكون له نصيب ويكون لغوا وقال بعضهم بل يصير ثمن هذه الجزور كله علي اصحاب هءلاء الثلاثة فيكونون مقمورين وياخذ اصحاب السبعة انصباءهم علي ما خرج لهم	762.5	367	38	300	300	-8002067357706679324	-7804700505498949906	322	436	92.20183563232422	77	Shia003895Vols-ara1	Sham19Y0018197-ara1
1119	359	214	67	1398	640	272	123	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms367	Sham19Y0018197-ara1.ms39	1542	1563	170	هو بين خيرتين ب اما صار الي ما يحب من الدنيا فهو بمنزلة المعلي وغيره من القداح التي لها حظوظ ----------او بمنزلة التي لا حظوظ لها يعني الموت فيحرم ذلك في الدنيا وما عند الله خير له----------------------------------------------------------------------------- والفالج--- القامر يقال قد فلج عليهم وفلجهم قال الراجز في الفالج الرجز لما رايت فالجا قد فلجا ومما يبين ذلك انه	هو بين خيرتين-- اما صار الي ما يحب من الدنيا فهو بمنزلة المعلي وغيره من القداح التي لها حظوظ واما مات فهو بمنزلة التي لاح-ظوظ لها----------- فيحرم ذلك في الدنيا وما عند الله خير له ولم يقل علي انه كالقدح الفالج وانما قال كالياسر الفالج والياسر هو صاحب القدح والفالج هو القامر وانما اراد علي انه --------------------------------------------------------------------------	294.0	367	39	300	300	-8002067357706679324	-110760589255880773	135	369	46.07046127319336	32	Shia003895Vols-ara1	Sham19Y0018197-ara1
948	1114	181	215	1415	1454	270	283	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms415	Sham19Y0018197-ara1.ms42	1555	1541	273	وقال ابو عبيد في حديث حذيفة ا---------------ن الله ي-------صنع صانع الخزم ويصنع كل صنعة فان الخزم شء شبيه بالخوص وليس بخوص وبعض الناس يقول هو خوص المقل وهو ادق منه والطف وهو الذي يعمل منه- احفاش النساء---- وفي هذا الحديث تكذيب لقول المعتزلة الذين يقولون ان اعمال العباد ليست بمخلوقة ومما يصدق قول حذيفة ويكذب قول اولءك قول الله تبارك وتعالي والله خلقكم وما تعملون الا تري انهم كانوا ينحتون الاصنام ويعملونها بايديهم ثم قال لهم والله خلقكم وما تعملون وكذلك قول حذيفة ويصنع كل صنعة ---وقال ابو عبيد	وقال ابو عبيد في حديث حذيفة رحمة الله عليه ان الله عز وجل يصنع صانع الخزم ويصنع كل صنعة قال ابو عبيد الخزم-------------------------------- هو خوض المقل وهو ادق منه و---------الطف يصنع منها احفاش النساء قال وفي هذا الحديث تكذيب لقول المعتزلة الذين يقولون ان اعمال العباد ليست بمخلوقة ومما يكذبهم قو------------------------ل الله ---عز و---جل والله خلقكم وما تعم--------------------------------------------------------------------------------------لون وكذلك قول حذيفة ويصنع كل صنعة هذا قول ابي عبيد	443.5	415	42	300	300	6628380329806619018	2248158036809458764	214	497	54.9295768737793	43	Shia003895Vols-ara1	Sham19Y0018197-ara1
68	816	11	162	545	1298	112	267	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms492	Sham19Y0018197-ara1.ms46	1420	1462	393	شريح بن الحارث رحمه الله وقال ابو عبيد في حديث شريح بن الحارث انه كان لا يرد العبد من الادفان ويرده من الاباق البا-------------ت قال يزيد--------- الادفان ان يابق قبل ان ينتهي به الي المصر الذي يباع فيه فان ابق من المصر فهو الاباق الذي يرد منه -----قال ابو زيد الادفان ان يروغ--- مواليه اليوم وا--ليومين يقال عبد دفون اذا كان فعولا لذلك---- وكان ابو عبيدة يقول الادفان ان لا يغيب من المصر في غيبته قال ابو عبيد واما في كلام العرب فهو علي ما قال ابو عبيدة وابو زيد واما- الحكم فعلي ما قال يزيد انه اذا سبي فابق قبل -------------	--------------------شريح وقال ابو عبيد في حديث شريح ----------انه كان لا يرد العبد من الادفان ويرده من الاباق البات قال ابو عبيد قال يزيد بن هارون الادفان ان يابق قبل ان ينتهي به الي العصر الذي يباع فيه فان ابق من المصر فهو الاباق الذي يرد منه قال وقال ابو زيد الادفان ان يروغ من مواليه اليوم او اليومين يقال عبد دفون اذا كان فعولا لذلك قال وقال ابو عبيدة----- الاذفان ان لا يغيب من المصر في غيب-ه قال ابو عبيد هو-- في كلام العرب---- علي ما قال ابو زيد-- وابو عبيدة وفي الحكم -علي ما قال يزيد بن هارون هذا كله قول ابي عبيد قال	678.5	492	46	300	300	2170392075700962005	7102470344199752905	304	527	74.57305145263672	72	Shia003895Vols-ara1	Sham19Y0018197-ara1
311	1	68	0	767	422	157	81	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms534	Sham19Y0018197-ara1.ms41	1371	1538	401	كما ذكر الا انه يكون في الشفة وغيرها واكثر ما توصف به الشفاء قال العجاج الرجز وبشر- مع البياض اللعسا--------------- وكذلك اللمي توصف به الشفاء -قد يجعل لغيرها قال الشاعر الاويل الي شجر المي الظلال كانه رواهب احر من الشراب عذوب البيت لحميد بن ثور كما في اللسان لما اي ظله اسود لكثافته وكثرة ورقه وليس اللعس في هذا الحديث صفة لشفاه هءلاء ولا لصفتهم بسواد الشفاه معني ولا فيه دليل علي شء وانما توصف شفاه النساء باللعس لحسنه في الشفاه وانما اراد انه راي فتية سوداء فاشتراهم -في	كما ذكر الا انه يكون في الشفة وغيرها واكثر ما توصف به الشفاه قال العجاج------ وبشرا مع البياض ا-لعسا فجعله في البدن وكذلك اللمي توصف به الشفاه وقد يجعل لغيرها قال الشاعر------- الي شجر المي الظلال كانه رواهب احر-من الشراب عذوب------------------------------------- اي ظله اسود لكثافته وكثرة ورقه وليس اللعس في هذا الحديث صفة لشفاه هءلاء ولا لصفتهم بسواد الشفاه معني ولا فيه دليل علي شء وانما توصف شفاه النساء باللعس لحسنه في الشفاه وانما اراد انه راي فتية سودا- فاشتراهم وفي	738.5	534	41	292	300	-2287268961612937988	-5398630041927369662	323	474	84.59915924072266	72	Shia003895Vols-ara1	Sham19Y0018197-ara1
194	646	40	129	936	1354	178	260	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms536	Sham19Y0018197-ara1.ms41	1555	1538	704	قال ابو محمد ابن قتيبة في اصلاح الغلط ص انما يفعل هذا المقيم في المرعي بابله وفرسه لانها تاكل الرطب ولا تستوفي من الماء اول نهاية فيعيدها فاما ان يكون الخروج من اجل التندية فلا وانما يكون للتندية وهو ان ياتي بها البادية للرعي ومثله حديث سلمة بن الاكوع انه قال خرجت انا ورباح ومعنا فرس لطلحة ننديه مع الابل وفي الحديث الاخر انه استاذن رسول الله صلي الله عليه وسلم في البداوة وهي اتيان البادية مثل الحضارة اتيان الحاضرة وقال ابو زيد هي البداوة والحضارة ايضا مثل الرضاعة والرضاعة والخلالة والخلانة للمصدر من الخلة والوكالة والوكالة وعلي ان بعض اصحاب اللغة كان يجعل التندية للابل خاصة دون الخيل ويقول في قول احد الحيين اللذين تنازعا فقال احدهما مسرح بهمنا ومندي خيلنا ان المندي هو الموضع الذي تركض فيه وتخب عليها اذا اضمرت لانها تندي فيه اي تعرق	قال ابو محمد--------------------------- انما يفعل هذا المقيم في المرعي بابله وفرسه لانها تاكل الرطب ولا تستوفي من الماء اول نهل-ة فيعيدها فاما ان يكون الخروج من اجل التندية فلا-وانما يكون للتبدية وهو ان ياتي بها البادية للرعي ومثله حديث سلمة بن الاكوع انه قال خرجت انا ورباح ومعنا فرس لطلحة ننديه مع الابل وفي ح--ديث --اخر انه استاذن رسول الله صلي الله عليه وسلم في البداوة وهي اتيان البادية مثل الحضارة اتيان الحاضرة -قال ابو زيد هي البداوة والحضارة ايضا مثل الرضاعة والرضاعة والخلالة والخلالة للمصدر من الخلة والوكالة والوكالة وعلي ان بعض اصحاب اللغة كان يجعل التندية للابل خاصة دون الخيل ويقول في قول احد الحيين اللذين تنازعا فقال احدهما مسرح بهمنا ومندي خيلنا ان المندي هو الموضع الذي تركض فيه وتخب عليها اذا اضمرت لانها تندي فيه اي تعرق	1372.0	536	41	300	300	-4037324820722146903	-5398630041927369662	573	742	94.87870788574219	126	Shia003895Vols-ara1	Sham19Y0018197-ara1
728	592	153	118	1284	1064	256	205	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms547	Sham19Y0018197-ara1.ms42	1475	1541	462	الاسماء قال ابو محمد ابن قتيبة في اصلاح الغلط ص وهذا يدل---- ان التماءم عند ابي عبيد المعاذات التي يكتب فيها وتعلق قال ابو محمد وليست التماءم الا الخرز وكان اهل الجاهلية يسترقون بها ويظنون بضروب منها انها تدفع عنهم الافات ويخبرني رجل من عظماء الترك واخو خاقان ملك الخزر من بلاد الترك انظر الكتب معجم البلدان ج معجم البلدان انهم يستمطرون بخرز عندهم واحجار وكان مذهب الاعراب فيها كمذهبهم قال الشاعر الطويل اذا مات لم تفلح مزينة بعده فنوطي عليه يا مزين التماءما اي علقي عليه هذا الخرز ليقيه اسباب المنايا واخبرنا ابو حاتم قال اخبرنا ابو زيد ان التميمة خرزة رقطاء	العربية قال ابو محمد--------------------------- وهذا يدل علي ان التماءم عند ابي عبيد المعاذات التي يكتب فيها وتعلق قال ابو محمد وليست التماءم الا الخرز وكان اهل الجاهلية يسترقون بها ويظنون بضروب منها انها تدفع عنهم الافات و-خبرني رجل من عظماء الترك واخو خاقان ملك الخزر----------------------------------------------------- انهم يستمطرون بخرز عندهم واحجار وكان مذهب الاعراب فيها كمذهبهم قال الشاعر------- اذا مات لم تفلح مزينة بعده فنوطي عليه يا مزين التماءما اي علقي عليه هذا الخرز لتقيه اسباب المنايا واخبرنا ابو حاتم قال اخبرنا ابو زيد ان التميمة خرزة رقطاء	871.5	547	42	293	300	-3628970420049666941	2248158036809458764	376	560	82.5	82	Shia003895Vols-ara1	Sham19Y0018197-ara1
434	112	95	23	816	468	171	94	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms567	Sham19Y0018197-ara1.ms42	1421	1541	346	قال ابو محمد ابن قتيبة في اصلاح الغلط ص الناس يذكرون ان المحامل ا----حدثت في زمن الحجاج فركب فيها الحاج وكانوا قبل يحجون علي الرحال فكيف يكره ابن مسعود ما لم يره ولم يحدث في زمانه قال بعض الشعراء الرجز اءل عبد عمل المحاملا اخزاه ربي عاجلا واجلا يعني الحجاج وانما اراد ابن مسعود بقوله رحل الي بيت الله--- بعير تعده للحج وسرج في سبيل الله اي فرس تعده للغزو فكني عنهما بالرحل والسرج وقال ابو	قال ابو محمد--------------------------- الناس يذكرون ان المحافل انما حدثت في زمن الحجاج وركب فيها الحاج وكانوا قبل يحجون علي الرحال فكيف يكره ابن مسعود ما لم يره ولم يحدث في زمانه قال بعض الشعراء او------ل عبد عمل المحاملا اخزاه ربي عاجلا واجلا يعني الحجاج وانما اراد ابن مسعود بقوله رحل الي بيت الله اي بعير تعده للحج وسرج في سبيل الله اي فرس تعده للغزو فكني عنهما بالرحل والسرج وقال ابو	661.5	567	42	281	300	9067092414814730030	2248158036809458764	277	389	88.94601440429688	64	Shia003895Vols-ara1	Sham19Y0018197-ara1
1289	1	251	0	1518	235	296	45	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms572	Sham19Y0018197-ara1.ms43	1518	1542	221	حيل المعتزلة عن ان يحتج عليهم بما يجدون به السبيل الي الاستهزاء والطعن وقد رايت ابا عبيد شبه حديث حذيفة بهذه الاية ------------وليس يشبهها وانما تقع الحجة علي المعتزلة بقول حذيفة ان الله يصنع كل صنعة ولا تقع بقول الله عز وجل والله خلقكم وما	حيل المعتزلة عن ان يحتج عليهم بما يجدون به السبيل الي الاستهزاء والطعن وقد رايت ابا عبيد شبه حديث حذيفة بهذه الاية وليست تشبهه وليس يشبهها وانما تقع الحجة علي المعتزلة يقول حذيفة ان الله يصنع كل صنعة ولا تقع بقول الله------- والله خلقكم وما	430.0	572	43	296	300	-6552007078227778974	-410888718904103610	178	241	91.70124816894531	41	Shia003895Vols-ara1	Sham19Y0018197-ara1
1	235	0	45	493	704	94	134	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms573	Sham19Y0018197-ara1.ms43	1482	1542	454	تعملون لانه لم يرد والله خلقكم وما تعملون وانما اراد والله خلقكم والاصنام التي تعملون الا تراه يقول اتعبدون ما تنحتون سورة اية يعني الاسلام لا النحت ثم قال والله خلقكم وما تعملون اراد وتلك الاصنام وليس هذا عندي موضع ذكر اعمالهم ولا فيها معني يزيد في توكد الحجة عليهم وانما يتوكد عليهم ويقع الكتب التعجب التعجب منهم بان يعبدوا شيءا هو مخلوق مثلهم ولو قال قاءل والله خلقكم وما تاكلون لم يقع ذلك الا علي الطعام -الماكول لا الاكل ولو قال والله خلقكم وما تركبون لم يقع الا علي الدواب لا علي الركوب	تعملون لانه لم يرد والله خلقكم واعمالكم وا--نما اراد والله خلقكم والاصنام التي تعملون الا تراه يقول اتعبدون ما تنحتون--------- يعني الاصنام لا النحت ثم قال والله خلقكم وما تعملون اراد وتلك الاصنام وليس هذا عندي موضع ذكر اعمالهم ولا فيها معني يزيد في توكد الحجة عليهم وانما تتوكد عليهم ويقع الت-------------عجب منهم بان يعبدوا شيءا هو مخلوق مثلهم ولو قال قاءل والله خلقكم وما تاكلون لم يقع ذلك الا علي الطعام والماكول لا الاكل ولو قال والله خلقكم وما تركبون لم يقع الا علي الدواب لا علي الركوب	880.0	573	43	294	300	-5579040648733048538	-410888718904103610	366	493	92.08924865722656	83	Shia003895Vols-ara1	Sham19Y0018197-ara1
1019	988	213	193	1470	1420	300	276	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms584	Sham19Y0018197-ara1.ms43	1470	1542	417	قول ابي عبيد في اصلاح الغلط ص ثم قال قد تدبرت هذا التفسير فلم اره بينا كيف يخلف في كل ثلاثماءة رطل ثلاثة قناطير ولكن البهار الحمل قال الهذلي وذكر سحابا الوافر بمرتجز كان علي ذراه ركاب الشام يحملن البهارا قال الاصمعي يحملن الاحمال من متاع البيت ولم اسمع للبهار بجمع ولا اراه الا كما قال غير عربي واراد انه ترك ماءة حمل مال مقدار الحمل منها ثلاثة قناطير والقنطار ماءة رطل فكان كل حمل منها ثلاثماءة رطل وكان طلحة من المتمولين حدثنا الرياشي عن الاصمعي عن	قول ابي عبيد قال ابو محمد و----------قد تدبرت هذا التفسير فلم اره بينا كيف يخلف في كل ثل-ثماءة رطل ثلاثة قناطير ولكن البهار الحمل قال الهذلي وذكر سحابا------- بمرتجز كان علي ذراه ركاب الشام يحملن البهارا قال الاصمعي يحملن الاحمال من متاع البيت ولم اسمع للبهار يجمع ولا اراه الا كما قال غير عربي واراد انه ترك ماءة حمل مال مقدار الحمل منها ثلاثة قناطير والقنطار ماءة رطل فكان كل حمل منها ثل-ثماءة رطل وكان طلحة من المتمولين حدثنا الرياشي عن الاصمعي عن	801.5	584	43	300	300	-4142546253981195831	-410888718904103610	337	451	92.46119689941406	77	Shia003895Vols-ara1	Sham19Y0018197-ara1
1	1420	0	276	123	1542	24	300	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms585	Sham19Y0018197-ara1.ms43	1493	1542	122	ابن عمران قاضي المدينة ان طلحة فدي عشرة من اساري بدر ثم جاء يمشي بينهم وكان يقال له طلحة الخير وطلحة الفياض وطلحة الطلحات	ابن عمران قاضي المدينة ان طلحة فدي عشرة من اساري بدر ثم جاء يمشي بينهم وكان يقال له طلحة الخير وطلحة الفياض وطلحة الطلحات	244.0	585	43	300	300	-3005617188919787048	-410888718904103610	98	122	100.0	24	Shia003895Vols-ara1	Sham19Y0018197-ara1
123	1	24	0	262	142	51	28	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms585	Sham19Y0018197-ara1.ms44	1493	1491	139	وانه سءل برحم فقال ما سءلت بهذه الرحم قبل اليوم-- قد بعت حاءطا لي بسبعماءة الف وانا فيه بالخيار فان شءت ارتجعته واعطيتكه وان شءت اعطيتك ثمنه	وانه سءل برحم فقال ما سءلت بهذه الرحم قبل اليوم و قد بعت حاءطا لي بسبعماءة الف وانا فيه بالخيار فان شءت ارتجعته واعطيتكه وان شءت اعطيتك ثمنه	272.5	585	44	300	300	-3005617188919787048	-3275857643471160781	112	141	98.58155822753906	26	Shia003895Vols-ara1	Sham19Y0018197-ara1
1336	402	271	80	1477	516	300	103	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms592	Sham19Y0018197-ara1.ms44	1477	1491	114	ابو محمد ابن قتيبة في اصلاح الغلط ص ليس من عادة الناس ان يرموا بالجلود اليابسة من يريدون رميه ولا يتيسر ذلك لكل رام فكيف يرمون ابا هريرة بها	ابو محمد--------------------------- ليس من عادة الناس ان يرموا بالجلود اليابسة من يريدون رميه ولا يتيسر ذلك لكل رام فكيف يرمون ابا هريرة بها	216.0	592	44	300	300	-8494953365558933217	-3275857643471160781	91	141	80.85106658935547	23	Shia003895Vols-ara1	Sham19Y0018197-ara1
1	516	0	103	828	1334	168	269	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms593	Sham19Y0018197-ara1.ms44	1428	1491	791	وليس القشع ما ذهب اليه يدلك علي ذلك ان فعلا لا يجمع علي فعل وانما القشع جم-ع لقشعة مثل بدرة وبدر والقشعة ما قشعته عن وجه الارض من المدر والطين فرميت به ومثله قول الناس رماه بقلاعة اي قلع من الارض مدار ورم-اه به والقشاعة مثله وكل شء قلعته او كشفته فقد قشعته ومنه يقال قشعت الريح السحاب والقشعة في غير هذا بيت من جلود سمي بذلك لانهم يقشعونه عنهم متي شاءوا ويحملونه قال الكميت الطويل وكان لبيت القشعة الهدم والصبا احاديث منها غاليات الا راود فاما قوله ان القشع الجلد اليابس فاني اراه توهم ذلك من قول الشاعر الطويل اذا القشع من برد الشتاء تقعقعا وانما اراد الشاعر ان الجلد قد تقعقع من شدة البرد ويبس ويدلك علي ان القشع قد يكون غير يابس قول ابي بكر رضي الله عنه نفلني رسول الله صلي الله عليه وسلم جارية عليها قشع لها وقول رسول الله------------------- في الغلول لا اعرفن احدكم يحمل قشعا من ادم فينادي يا محمد فاقول لا املك لك من الله عز وجل شيءا قد بلغت	وليس القشع ما ذهب اليه يدلك علي ذلك ان فعلا لا يجمع علي فعل وانما القشع جميع لقشعة مثل بدرة وبدر والقشعة ما قشعته عن وجه الارض من المدر والطين فرميت به ومثله قول الناس رماه بقلاعة اي قلع من الارض مدرا و رماه به والقشاعة مثله وكل شء قلعته او كشفته فقد قشعته ومنه يقال قشعت الريح السحاب والقشعة في غير هذا بيت من جلود سمي بذلك لانهم يقشعونه عنهم متي شاءوا ويحملونه قال الكميت------- وكان لبيت القشعة الهدم والصبا احاديث منها عاليات الا-راود واما قوله ان القشع الجلد اليابس فاني اراه توهم ذلك من قول الشاعر------- اذا القشع من برد الشتاء تقعقعا وانما اراد الشاعر ان الجلد قد تقعقع من شدة البرد ويبس ويدلك علي ان القشع قد يكون غير يابس قول ابي بكر------------- نفلني رسول الله صلي الله عليه وسلم جارية عليها قشع لها وقول رسول الله صلي الله عليه وسلم في الغلول ل--اعرفن احدكم يحمل قشعا من ادم فينادي يا محمد فاقول لا املك لك من الله عز وجل شيءا قد بلغت	1522.5	593	44	290	300	-5872590281819742668	-3275857643471160781	630	848	93.27830505371094	156	Shia003895Vols-ara1	Sham19Y0018197-ara1
792	61	164	13	1498	746	296	140	true	false	-7831349301000718058	5858410471597933659	Shia003895Vols-ara1.ms598	Sham19Y0018197-ara1.ms45	1506	1591	661	ابو محمد ابن قتيبة في اصلاح الغلط ص لست اري هذا التفسير بينا واحسب ابا عبيد ذهب الي ان ابا هريرة اراد ان العبيد يستعملون عليكم والبقعان هم الذين فيهم سواد وبياض وكذلك الغراب الابقع ولا يقال لمن كان ابيض من غير سواد يخالطه ابقع فكيف يجعل الصقالبة والروم بقعانا وهم بيض خلص واري--- ابا هريرة اراد ان العرب تنكح الاماء من الروم والصقالب فيس-تعمل عليكم اولاد الاماء وهم بين العرب السود وبين العجم البيض ومن تكن العرب قبل هذا تنكح الروم والصقالب- انما كان اماءها السودان والعرب تقول اتاني الاسود والاحمر يريدون العرب والعجم ولم يرد ان اولاد الاماء من العرب بقع -كبقع الغراب وانما اراد انهم قد اخذوا من سواد اباءهم وبياض امهاتهم كما ان في الابناء بياضا وسوادا وهو مثل قو- عمر ليلين------ ابناء الاماء حمر الوجوه محذفي الرقاب	ابو محمد--------------------------- لست اري هذا التفسير بينا واحسب ابا عبيد ذهب الي ان ابا هريرة اراد ان العبيد يستعملون عليكم والبقعان هم الذين فيهم سواد وبياض وكذلك الغراب الابقع ولا يقال لمن كان ابيض من غير سواد يخالطه ابقع فكيف يجعل الصقالبة والروم بقعانا وهم بيض خلص واري ان ابا هريرة اراد ان العرب تنكح الاماء من الروم والصقالبة ويستعمل عليكم اولاد الاماء وهم بين العرب السود وبين العجم البيض ولم تكن العرب قبل هذا تنكح الروم والصقالبة انما كان اماءها السودان والعرب تقول اتاني الاسود والاحمد يريدون العرب والعجم ولم يرد ان اولاد الاماء من العرب بقع وكبقع الغراب وانما اراد انهم قد اخذوا من سواد اباءهم ومن-- امهاتهم كما ان في الابقع- بياضا وسوادا---- مثل قول عمر ليلين عليكم ابناء الاماء حمر الوجوه محذفي الرقاب	1257.5	598	45	299	300	6227846314450510016	-8439892180356579487	537	719	91.93324279785156	115	Shia003895Vols-ara1	Sham19Y0018197-ara1
